date,portfolio,excess_return,model_type,factor_model,frontier,fitted_value,residual,composed_error,u_hat,u_hat_standardized,AE,AE_raw_plugin_legacy
1977-02-28 23:59:59.999999999,ME1 BM2,-0.0064399999999999995,half_normal,ff3,-0.00805591379995329,-0.00805591379995329,0.0016159137999532912,0.0016159137999532912,0.0,0.0,1.0,1.0
1977-03-31 23:59:59.999999999,ME1 BM2,-0.001536,half_normal,ff3,-0.001034630223656627,-0.001034630223656627,-0.000501369776343373,-0.000501369776343373,0.0,0.0,1.0,1.0
1977-04-30 23:59:59.999999999,ME1 BM2,-0.001372,half_normal,ff3,0.0026013152210401886,0.0026013152210401886,-0.003973315221040189,-0.003973315221040189,0.0,0.0,1.0,1.0
1977-05-31 23:59:59.999999999,ME1 BM2,-0.009022,half_normal,ff3,0.001082180278993903,0.001082180278993903,-0.010104180278993903,-0.010104180278993903,0.0,0.0,1.0,1.0
1977-06-30 23:59:59.999999999,ME1 BM2,0.061888,half_normal,ff3,0.07697002407286811,0.07697002407286811,-0.015082024072868114,-0.015082024072868114,0.0,0.0,1.0,1.0
1977-07-31 23:59:59.999999999,ME1 BM2,0.0022830000000000003,half_normal,ff3,0.008678064647690211,0.008678064647690211,-0.006395064647690211,-0.006395064647690211,0.0,0.0,1.0,1.0
1977-08-31 23:59:59.999999999,ME1 BM2,-0.009161,half_normal,ff3,-0.0047919470636812395,-0.0047919470636812395,-0.004369052936318761,-0.004369052936318761,0.0,0.0,1.0,1.0
1977-09-30 23:59:59.999999999,ME1 BM2,0.020353999999999997,half_normal,ff3,0.015557052797901455,0.015557052797901455,0.004796947202098542,0.004796947202098542,0.0,0.0,1.0,1.0
1977-10-31 23:59:59.999999999,ME1 BM2,-0.032521,half_normal,ff3,-0.02943855980656202,-0.02943855980656202,-0.0030824401934379797,-0.0030824401934379797,0.0,0.0,1.0,1.0
1977-11-30 23:59:59.999999999,ME1 BM2,0.080897,half_normal,ff3,0.09563562038390921,0.09563562038390921,-0.014738620383909218,-0.014738620383909218,0.0,0.0,1.0,1.0
1977-12-31 23:59:59.999999999,ME1 BM2,0.031201,half_normal,ff3,0.019136171698243828,0.019136171698243828,0.012064828301756172,0.012064828301756172,0.0,0.0,1.0,1.0
1978-01-31 23:59:59.999999999,ME1 BM2,-0.037487000000000006,half_normal,ff3,-0.02638740267360585,-0.02638740267360585,-0.011099597326394157,-0.011099597326394157,0.0,0.0,1.0,1.0
1978-02-28 23:59:59.999999999,ME1 BM2,0.024958,half_normal,ff3,0.03773420855048014,0.03773420855048014,-0.012776208550480138,-0.012776208550480138,0.0,0.0,1.0,1.0
1978-03-31 23:59:59.999999999,ME1 BM2,0.065112,half_normal,ff3,0.08154083228364065,0.08154083228364065,-0.016428832283640643,-0.016428832283640643,0.0,0.0,1.0,1.0
1978-04-30 23:59:59.999999999,ME1 BM2,0.08256799999999999,half_normal,ff3,0.07854098390878342,0.07854098390878342,0.00402701609121657,0.00402701609121657,0.0,0.0,1.0,1.0
1978-05-31 23:59:59.999999999,ME1 BM2,0.055268000000000005,half_normal,ff3,0.08304891733873858,0.08304891733873858,-0.027780917338738574,-0.027780917338738574,0.0,0.0,1.0,1.0
1978-06-30 23:59:59.999999999,ME1 BM2,0.0017569999999999999,half_normal,ff3,0.005790398703865213,0.005790398703865213,-0.004033398703865213,-0.004033398703865213,0.0,0.0,1.0,1.0
1978-07-31 23:59:59.999999999,ME1 BM2,0.059661,half_normal,ff3,0.05324329703044974,0.05324329703044974,0.006417702969550257,0.006417702969550257,0.0,0.0,1.0,1.0
1978-08-31 23:59:59.999999999,ME1 BM2,0.089779,half_normal,ff3,0.11256072583444453,0.11256072583444453,-0.02278172583444453,-0.02278172583444453,0.0,0.0,1.0,1.0
1978-09-30 23:59:59.999999999,ME1 BM2,-0.0030219999999999995,half_normal,ff3,-0.023014496614849236,-0.023014496614849236,0.019992496614849236,0.019992496614849236,0.0,0.0,1.0,1.0
1978-10-31 23:59:59.999999999,ME1 BM2,-0.24164300000000002,half_normal,ff3,-0.2800890466563928,-0.2800890466563928,0.03844604665639276,0.03844604665639276,0.0,0.0,1.0,1.0
1978-11-30 23:59:59.999999999,ME1 BM2,0.07083800000000001,half_normal,ff3,0.06759019625350354,0.06759019625350354,0.0032478037464964693,0.0032478037464964693,0.0,0.0,1.0,1.0
1978-12-31 23:59:59.999999999,ME1 BM2,0.020749999999999998,half_normal,ff3,0.019158240927625268,0.019158240927625268,0.0015917590723747294,0.0015917590723747294,0.0,0.0,1.0,1.0
1979-01-31 23:59:59.999999999,ME1 BM2,0.090599,half_normal,ff3,0.10003113469126712,0.10003113469126712,-0.009432134691267122,-0.009432134691267122,0.0,0.0,1.0,1.0
1979-02-28 23:59:59.999999999,ME1 BM2,-0.044544,half_normal,ff3,-0.032948582320775015,-0.032948582320775015,-0.011595417679224986,-0.011595417679224986,0.0,0.0,1.0,1.0
1979-03-31 23:59:59.999999999,ME1 BM2,0.087082,half_normal,ff3,0.10430521762834029,0.10430521762834029,-0.01722321762834028,-0.01722321762834028,0.0,0.0,1.0,1.0
1979-04-30 23:59:59.999999999,ME1 BM2,0.019067999999999998,half_normal,ff3,0.030784075151546676,0.030784075151546676,-0.011716075151546677,-0.011716075151546677,0.0,0.0,1.0,1.0
1979-05-31 23:59:59.999999999,ME1 BM2,-0.018556999999999997,half_normal,ff3,-0.02159560400716607,-0.02159560400716607,0.0030386040071660736,0.0030386040071660736,0.0,0.0,1.0,1.0
1979-06-30 23:59:59.999999999,ME1 BM2,0.047501,half_normal,ff3,0.057360328093521144,0.057360328093521144,-0.009859328093521143,-0.009859328093521143,0.0,0.0,1.0,1.0
1979-07-31 23:59:59.999999999,ME1 BM2,0.022765,half_normal,ff3,0.028183937556001265,0.028183937556001265,-0.0054189375560012645,-0.0054189375560012645,0.0,0.0,1.0,1.0
1979-08-31 23:59:59.999999999,ME1 BM2,0.079361,half_normal,ff3,0.08240085691187554,0.08240085691187554,-0.003039856911875541,-0.003039856911875541,0.0,0.0,1.0,1.0
1979-09-30 23:59:59.999999999,ME1 BM2,-0.009947000000000001,half_normal,ff3,-0.018760105887787145,-0.018760105887787145,0.008813105887787144,0.008813105887787144,0.0,0.0,1.0,1.0
1979-10-31 23:59:59.999999999,ME1 BM2,-0.10910800000000001,half_normal,ff3,-0.1461644693977403,-0.1461644693977403,0.037056469397740294,0.037056469397740294,0.0,0.0,1.0,1.0
1979-11-30 23:59:59.999999999,ME1 BM2,0.074153,half_normal,ff3,0.08832079518548824,0.08832079518548824,-0.014167795185488247,-0.014167795185488247,0.0,0.0,1.0,1.0
1979-12-31 23:59:59.999999999,ME1 BM2,0.07309600000000001,half_normal,ff3,0.07389685875583141,0.07389685875583141,-0.000800858755831399,-0.000800858755831399,0.0,0.0,1.0,1.0
1980-01-31 23:59:59.999999999,ME1 BM2,0.09334899999999999,half_normal,ff3,0.08351518354080914,0.08351518354080914,0.009833816459190847,0.009833816459190847,0.0,0.0,1.0,1.0
1980-02-29 23:59:59.999999999,ME1 BM2,-0.010006,half_normal,ff3,-0.044374235997755467,-0.044374235997755467,0.034368235997755466,0.034368235997755466,0.0,0.0,1.0,1.0
1980-03-31 23:59:59.999999999,ME1 BM2,-0.20464200000000002,half_normal,ff3,-0.24656192209829317,-0.24656192209829317,0.04191992209829315,0.04191992209829315,0.0,0.0,1.0,1.0
1980-04-30 23:59:59.999999999,ME1 BM2,0.05233299999999999,half_normal,ff3,0.05651288522631455,0.05651288522631455,-0.004179885226314559,-0.004179885226314559,0.0,0.0,1.0,1.0
1980-05-31 23:59:59.999999999,ME1 BM2,0.057271999999999997,half_normal,ff3,0.0845017485066165,0.0845017485066165,-0.027229748506616504,-0.027229748506616504,0.0,0.0,1.0,1.0
1980-06-30 23:59:59.999999999,ME1 BM2,0.031161999999999995,half_normal,ff3,0.05169611479700279,0.05169611479700279,-0.020534114797002796,-0.020534114797002796,0.0,0.0,1.0,1.0
1980-07-31 23:59:59.999999999,ME1 BM2,0.11898800000000001,half_normal,ff3,0.11553732954461067,0.11553732954461067,0.0034506704553893403,0.0034506704553893403,0.0,0.0,1.0,1.0
1980-08-31 23:59:59.999999999,ME1 BM2,0.081009,half_normal,ff3,0.06937902157584575,0.06937902157584575,0.011629978424154253,0.011629978424154253,0.0,0.0,1.0,1.0
1980-09-30 23:59:59.999999999,ME1 BM2,0.022379,half_normal,ff3,0.024698044146939685,0.024698044146939685,-0.0023190441469396854,-0.0023190441469396854,0.0,0.0,1.0,1.0
1980-10-31 23:59:59.999999999,ME1 BM2,0.049037,half_normal,ff3,0.03771154864672701,0.03771154864672701,0.011325451353272988,0.011325451353272988,0.0,0.0,1.0,1.0
1980-11-30 23:59:59.999999999,ME1 BM2,0.051613,half_normal,ff3,0.032144632141787643,0.032144632141787643,0.019468367858212356,0.019468367858212356,0.0,0.0,1.0,1.0
1980-12-31 23:59:59.999999999,ME1 BM2,-0.069515,half_normal,ff3,-0.05024973049587236,-0.05024973049587236,-0.01926526950412763,-0.01926526950412763,0.0,0.0,1.0,1.0
1981-01-31 23:59:59.999999999,ME1 BM2,-0.013892999999999999,half_normal,ff3,0.0002212041734590605,0.0002212041734590605,-0.01411420417345906,-0.01411420417345906,0.0,0.0,1.0,1.0
1981-02-28 23:59:59.999999999,ME1 BM2,-0.022740000000000003,half_normal,ff3,-0.0026272308847024575,-0.0026272308847024575,-0.020112769115297545,-0.020112769115297545,0.0,0.0,1.0,1.0
1981-03-31 23:59:59.999999999,ME1 BM2,0.091321,half_normal,ff3,0.08768191373358886,0.08768191373358886,0.003639086266411143,0.003639086266411143,0.0,0.0,1.0,1.0
1981-04-30 23:59:59.999999999,ME1 BM2,0.034543000000000004,half_normal,ff3,0.0464306573766324,0.0464306573766324,-0.011887657376632395,-0.011887657376632395,0.0,0.0,1.0,1.0
1981-05-31 23:59:59.999999999,ME1 BM2,0.040581000000000006,half_normal,ff3,0.02622165462181573,0.02622165462181573,0.014359345378184275,0.014359345378184275,0.0,0.0,1.0,1.0
1981-06-30 23:59:59.999999999,ME1 BM2,-0.017745,half_normal,ff3,-0.031152603022172133,-0.031152603022172133,0.013407603022172133,0.013407603022172133,0.0,0.0,1.0,1.0
1981-07-31 23:59:59.999999999,ME1 BM2,-0.046289000000000004,half_normal,ff3,-0.05347958195534159,-0.05347958195534159,0.007190581955341585,0.007190581955341585,0.0,0.0,1.0,1.0
1981-08-31 23:59:59.999999999,ME1 BM2,-0.099104,half_normal,ff3,-0.09928317919652706,-0.09928317919652706,0.00017917919652706005,0.00017917919652706005,0.0,0.0,1.0,1.0
1981-09-30 23:59:59.999999999,ME1 BM2,-0.09348599999999999,half_normal,ff3,-0.11144837846150045,-0.11144837846150045,0.017962378461500464,0.017962378461500464,0.0,0.0,1.0,1.0
1981-10-31 23:59:59.999999999,ME1 BM2,0.065948,half_normal,ff3,0.07289763299418624,0.07289763299418624,-0.006949632994186231,-0.006949632994186231,0.0,0.0,1.0,1.0
1981-11-30 23:59:59.999999999,ME1 BM2,0.009528000000000002,half_normal,ff3,0.01969612974444877,0.01969612974444877,-0.010168129744448768,-0.010168129744448768,0.0,0.0,1.0,1.0
1981-12-31 23:59:59.999999999,ME1 BM2,-0.026756000000000002,half_normal,ff3,-0.023159252899151852,-0.023159252899151852,-0.00359674710084815,-0.00359674710084815,0.0,0.0,1.0,1.0
1982-01-31 23:59:59.999999999,ME1 BM2,-0.010169000000000001,half_normal,ff3,-0.05111544444167626,-0.05111544444167626,0.040946444441676264,0.040946444441676264,0.0,0.0,1.0,1.0
1982-02-28 23:59:59.999999999,ME1 BM2,-0.048737,half_normal,ff3,-0.04715929090329938,-0.04715929090329938,-0.0015777090967006233,-0.0015777090967006233,0.0,0.0,1.0,1.0
1982-03-31 23:59:59.999999999,ME1 BM2,-0.015068999999999999,half_normal,ff3,-0.018630490068184735,-0.018630490068184735,0.003561490068184736,0.003561490068184736,0.0,0.0,1.0,1.0
1982-04-30 23:59:59.999999999,ME1 BM2,0.051086,half_normal,ff3,0.04948822778853403,0.04948822778853403,0.001597772211465967,0.001597772211465967,0.0,0.0,1.0,1.0
1982-05-31 23:59:59.999999999,ME1 BM2,-0.027601,half_normal,ff3,-0.0397870956885014,-0.0397870956885014,0.012186095688501403,0.012186095688501403,0.0,0.0,1.0,1.0
1982-06-30 23:59:59.999999999,ME1 BM2,-0.047162,half_normal,ff3,-0.04031566445333465,-0.04031566445333465,-0.006846335546665354,-0.006846335546665354,0.0,0.0,1.0,1.0
1982-07-31 23:59:59.999999999,ME1 BM2,-0.036764,half_normal,ff3,-0.024164806341464964,-0.024164806341464964,-0.012599193658535034,-0.012599193658535034,0.0,0.0,1.0,1.0
1982-08-31 23:59:59.999999999,ME1 BM2,0.063185,half_normal,ff3,0.053057350625567705,0.053057350625567705,0.0101276493744323,0.0101276493744323,0.0,0.0,1.0,1.0
1982-09-30 23:59:59.999999999,ME1 BM2,0.018269,half_normal,ff3,0.05444008645889017,0.05444008645889017,-0.03617108645889017,-0.03617108645889017,0.0,0.0,1.0,1.0
1982-10-31 23:59:59.999999999,ME1 BM2,0.12679100000000001,half_normal,ff3,0.14600567543824594,0.14600567543824594,-0.019214675438245926,-0.019214675438245926,0.0,0.0,1.0,1.0
1982-11-30 23:59:59.999999999,ME1 BM2,0.097575,half_normal,ff3,0.11327721820165527,0.11327721820165527,-0.01570221820165528,-0.01570221820165528,0.0,0.0,1.0,1.0
1982-12-31 23:59:59.999999999,ME1 BM2,0.014386999999999997,half_normal,ff3,-0.0028320343361907616,-0.0028320343361907616,0.017219034336190757,0.017219034336190757,0.0,0.0,1.0,1.0
1983-01-31 23:59:59.999999999,ME1 BM2,0.07775,half_normal,ff3,0.07613720493105615,0.07613720493105615,0.0016127950689438508,0.0016127950689438508,0.0,0.0,1.0,1.0
1983-02-28 23:59:59.999999999,ME1 BM2,0.041033,half_normal,ff3,0.07377236800899095,0.07377236800899095,-0.03273936800899095,-0.03273936800899095,0.0,0.0,1.0,1.0
1983-03-31 23:59:59.999999999,ME1 BM2,0.049161,half_normal,ff3,0.057130600128008725,0.057130600128008725,-0.007969600128008722,-0.007969600128008722,0.0,0.0,1.0,1.0
1983-04-30 23:59:59.999999999,ME1 BM2,0.066457,half_normal,ff3,0.07527337071855027,0.07527337071855027,-0.008816370718550265,-0.008816370718550265,0.0,0.0,1.0,1.0
1983-05-31 23:59:59.999999999,ME1 BM2,0.095911,half_normal,ff3,0.09346305664815242,0.09346305664815242,0.002447943351847573,0.002447943351847573,0.0,0.0,1.0,1.0
1983-06-30 23:59:59.999999999,ME1 BM2,0.060431,half_normal,ff3,0.035142075308279154,0.035142075308279154,0.025288924691720845,0.025288924691720845,0.0,0.0,1.0,1.0
1983-07-31 23:59:59.999999999,ME1 BM2,-0.029267,half_normal,ff3,-0.013106036458728194,-0.013106036458728194,-0.016160963541271806,-0.016160963541271806,0.0,0.0,1.0,1.0
1983-08-31 23:59:59.999999999,ME1 BM2,-0.041881,half_normal,ff3,-0.06345300521369888,-0.06345300521369888,0.021572005213698883,0.021572005213698883,0.0,0.0,1.0,1.0
1983-09-30 23:59:59.999999999,ME1 BM2,-0.005633,half_normal,ff3,0.01725433431583151,0.01725433431583151,-0.02288733431583151,-0.02288733431583151,0.0,0.0,1.0,1.0
1983-10-31 23:59:59.999999999,ME1 BM2,-0.068579,half_normal,ff3,-0.08480270247939617,-0.08480270247939617,0.016223702479396168,0.016223702479396168,0.0,0.0,1.0,1.0
1983-11-30 23:59:59.999999999,ME1 BM2,0.028450000000000003,half_normal,ff3,0.04867339419657817,0.04867339419657817,-0.02022339419657817,-0.02022339419657817,0.0,0.0,1.0,1.0
1983-12-31 23:59:59.999999999,ME1 BM2,-0.018835,half_normal,ff3,-0.023144040422472343,-0.023144040422472343,0.004309040422472342,0.004309040422472342,0.0,0.0,1.0,1.0
1984-01-31 23:59:59.999999999,ME1 BM2,-0.016981,half_normal,ff3,-0.014503183065166467,-0.014503183065166467,-0.0024778169348335325,-0.0024778169348335325,0.0,0.0,1.0,1.0
1984-02-29 23:59:59.999999999,ME1 BM2,-0.07481299999999999,half_normal,ff3,-0.07373155980968635,-0.07373155980968635,-0.0010814401903136428,-0.0010814401903136428,0.0,0.0,1.0,1.0
1984-03-31 23:59:59.999999999,ME1 BM2,0.006132999999999999,half_normal,ff3,0.005616154851344434,0.005616154851344434,0.0005168451486555646,0.0005168451486555646,0.0,0.0,1.0,1.0
1984-04-30 23:59:59.999999999,ME1 BM2,-0.025686,half_normal,ff3,-0.024723202868316266,-0.024723202868316266,-0.0009627971316837347,-0.0009627971316837347,0.0,0.0,1.0,1.0
1984-05-31 23:59:59.999999999,ME1 BM2,-0.050568,half_normal,ff3,-0.06639248118459588,-0.06639248118459588,0.01582448118459588,0.01582448118459588,0.0,0.0,1.0,1.0
1984-06-30 23:59:59.999999999,ME1 BM2,0.026905,half_normal,ff3,0.006095189080503865,0.006095189080503865,0.020809810919496134,0.020809810919496134,0.0,0.0,1.0,1.0
1984-07-31 23:59:59.999999999,ME1 BM2,-0.058841,half_normal,ff3,-0.06594142064652952,-0.06594142064652952,0.0071004206465295275,0.0071004206465295275,0.0,0.0,1.0,1.0
1984-08-31 23:59:59.999999999,ME1 BM2,0.109129,half_normal,ff3,0.09830275486733187,0.09830275486733187,0.010826245132668139,0.010826245132668139,0.0,0.0,1.0,1.0
1984-09-30 23:59:59.999999999,ME1 BM2,-0.024269,half_normal,ff3,0.0005552007045252997,0.0005552007045252997,-0.024824200704525297,-0.024824200704525297,0.0,0.0,1.0,1.0
1984-10-31 23:59:59.999999999,ME1 BM2,-0.023912000000000003,half_normal,ff3,-0.02872519372814291,-0.02872519372814291,0.004813193728142907,0.004813193728142907,0.0,0.0,1.0,1.0
1984-11-30 23:59:59.999999999,ME1 BM2,-0.047181,half_normal,ff3,-0.025976503285839017,-0.025976503285839017,-0.021204496714160984,-0.021204496714160984,0.0,0.0,1.0,1.0
1984-12-31 23:59:59.999999999,ME1 BM2,0.0035529999999999997,half_normal,ff3,0.00844257188026686,0.00844257188026686,-0.004889571880266861,-0.004889571880266861,0.0,0.0,1.0,1.0
1985-01-31 23:59:59.999999999,ME1 BM2,0.144185,half_normal,ff3,0.12086775785723915,0.12086775785723915,0.02331724214276086,0.02331724214276086,0.0,0.0,1.0,1.0
1985-02-28 23:59:59.999999999,ME1 BM2,0.041499,half_normal,ff3,0.01799807509320759,0.01799807509320759,0.02350092490679241,0.02350092490679241,0.0,0.0,1.0,1.0
1985-03-31 23:59:59.999999999,ME1 BM2,-0.035605,half_normal,ff3,-0.02097714604519045,-0.02097714604519045,-0.014627853954809547,-0.014627853954809547,0.0,0.0,1.0,1.0
1985-04-30 23:59:59.999999999,ME1 BM2,-0.023960999999999996,half_normal,ff3,-0.005467150389836743,-0.005467150389836743,-0.018493849610163253,-0.018493849610163253,0.0,0.0,1.0,1.0
1985-05-31 23:59:59.999999999,ME1 BM2,0.034681,half_normal,ff3,0.013129325250875406,0.013129325250875406,0.02155167474912459,0.02155167474912459,0.0,0.0,1.0,1.0
1985-06-30 23:59:59.999999999,ME1 BM2,5.899999999999916e-05,half_normal,ff3,0.01775981717467938,0.01775981717467938,-0.01770081717467938,-0.01770081717467938,0.0,0.0,1.0,1.0
1985-07-31 23:59:59.999999999,ME1 BM2,0.021679,half_normal,ff3,0.028288448936708725,0.028288448936708725,-0.006609448936708725,-0.006609448936708725,0.0,0.0,1.0,1.0
1985-08-31 23:59:59.999999999,ME1 BM2,-0.015416000000000003,half_normal,ff3,-0.014558113553147541,-0.014558113553147541,-0.0008578864468524617,-0.0008578864468524617,0.0,0.0,1.0,1.0
1985-09-30 23:59:59.999999999,ME1 BM2,-0.064677,half_normal,ff3,-0.07455125025353113,-0.07455125025353113,0.009874250253531128,0.009874250253531128,0.0,0.0,1.0,1.0
1985-10-31 23:59:59.999999999,ME1 BM2,0.012997,half_normal,ff3,0.017506131425174185,0.017506131425174185,-0.004509131425174185,-0.004509131425174185,0.0,0.0,1.0,1.0
1985-11-30 23:59:59.999999999,ME1 BM2,0.058622,half_normal,ff3,0.06213685512201485,0.06213685512201485,-0.003514855122014847,-0.003514855122014847,0.0,0.0,1.0,1.0
1985-12-31 23:59:59.999999999,ME1 BM2,0.04626500000000001,half_normal,ff3,0.02647612443225798,0.02647612443225798,0.019788875567742028,0.019788875567742028,0.0,0.0,1.0,1.0
1986-01-31 23:59:59.999999999,ME1 BM2,0.014835999999999998,half_normal,ff3,0.0215343139171482,0.0215343139171482,-0.006698313917148202,-0.006698313917148202,0.0,0.0,1.0,1.0
1986-02-28 23:59:59.999999999,ME1 BM2,0.05962300000000001,half_normal,ff3,0.062478575912186224,0.062478575912186224,-0.0028555759121862145,-0.0028555759121862145,0.0,0.0,1.0,1.0
1986-03-31 23:59:59.999999999,ME1 BM2,0.048281,half_normal,ff3,0.0395516663185416,0.0395516663185416,0.008729333681458395,0.008729333681458395,0.0,0.0,1.0,1.0
1986-04-30 23:59:59.999999999,ME1 BM2,0.018161,half_normal,ff3,0.0187753124476756,0.0187753124476756,-0.0006143124476756003,-0.0006143124476756003,0.0,0.0,1.0,1.0
1986-05-31 23:59:59.999999999,ME1 BM2,0.030079,half_normal,ff3,0.02441645509093998,0.02441645509093998,0.00566254490906002,0.00566254490906002,0.0,0.0,1.0,1.0
1986-06-30 23:59:59.999999999,ME1 BM2,-0.021457999999999998,half_normal,ff3,-0.0043725623205205216,-0.0043725623205205216,-0.017085437679479475,-0.017085437679479475,0.0,0.0,1.0,1.0
1986-07-31 23:59:59.999999999,ME1 BM2,-0.090906,half_normal,ff3,-0.11570796893197606,-0.11570796893197606,0.02480196893197606,0.02480196893197606,0.0,0.0,1.0,1.0
1986-08-31 23:59:59.999999999,ME1 BM2,0.0009910000000000006,half_normal,ff3,0.004674596454238683,0.004674596454238683,-0.003683596454238682,-0.003683596454238682,0.0,0.0,1.0,1.0
1986-09-30 23:59:59.999999999,ME1 BM2,-0.067029,half_normal,ff3,-0.05259404955492174,-0.05259404955492174,-0.014434950445078268,-0.014434950445078268,0.0,0.0,1.0,1.0
1986-10-31 23:59:59.999999999,ME1 BM2,0.023913999999999998,half_normal,ff3,0.004102161094980604,0.004102161094980604,0.019811838905019395,0.019811838905019395,0.0,0.0,1.0,1.0
1986-11-30 23:59:59.999999999,ME1 BM2,-0.0010550000000000004,half_normal,ff3,-0.020081459663375628,-0.020081459663375628,0.019026459663375628,0.019026459663375628,0.0,0.0,1.0,1.0
1986-12-31 23:59:59.999999999,ME1 BM2,-0.025868000000000002,half_normal,ff3,-0.03522522290939974,-0.03522522290939974,0.009357222909399734,0.009357222909399734,0.0,0.0,1.0,1.0
1987-01-31 23:59:59.999999999,ME1 BM2,0.09800400000000001,half_normal,ff3,0.09390541377880271,0.09390541377880271,0.004098586221197298,0.004098586221197298,0.0,0.0,1.0,1.0
1987-02-28 23:59:59.999999999,ME1 BM2,0.079274,half_normal,ff3,0.08366965974547565,0.08366965974547565,-0.00439565974547565,-0.00439565974547565,0.0,0.0,1.0,1.0
1987-03-31 23:59:59.999999999,ME1 BM2,0.033969,half_normal,ff3,0.024551448184254365,0.024551448184254365,0.009417551815745634,0.009417551815745634,0.0,0.0,1.0,1.0
1987-04-30 23:59:59.999999999,ME1 BM2,-0.027506000000000003,half_normal,ff3,-0.05339413200885948,-0.05339413200885948,0.025888132008859477,0.025888132008859477,0.0,0.0,1.0,1.0
1987-05-31 23:59:59.999999999,ME1 BM2,-0.016572,half_normal,ff3,-0.0104405828019851,-0.0104405828019851,-0.0061314171980149,-0.0061314171980149,0.0,0.0,1.0,1.0
1987-06-30 23:59:59.999999999,ME1 BM2,0.009810000000000003,half_normal,ff3,0.00917480391215676,0.00917480391215676,0.0006351960878432424,0.0006351960878432424,0.0,0.0,1.0,1.0
1987-07-31 23:59:59.999999999,ME1 BM2,0.016786,half_normal,ff3,0.03036860058701225,0.03036860058701225,-0.013582600587012252,-0.013582600587012252,0.0,0.0,1.0,1.0
1987-08-31 23:59:59.999999999,ME1 BM2,0.015992,half_normal,ff3,0.018712646430758668,0.018712646430758668,-0.0027206464307586685,-0.0027206464307586685,0.0,0.0,1.0,1.0
1987-09-30 23:59:59.999999999,ME1 BM2,-0.0069700000000000005,half_normal,ff3,-0.022183337737087194,-0.022183337737087194,0.015213337737087194,0.015213337737087194,0.0,0.0,1.0,1.0
1987-10-31 23:59:59.999999999,ME1 BM2,-0.31277900000000003,half_normal,ff3,-0.3702007970450132,-0.3702007970450132,0.057421797045013157,0.057421797045013157,0.0,0.0,1.0,1.0
1987-11-30 23:59:59.999999999,ME1 BM2,-0.05251900000000001,half_normal,ff3,-0.03960808323359518,-0.03960808323359518,-0.01291091676640483,-0.01291091676640483,0.0,0.0,1.0,1.0
1987-12-31 23:59:59.999999999,ME1 BM2,0.049692,half_normal,ff3,0.06044074617801356,0.06044074617801356,-0.010748746178013559,-0.010748746178013559,0.0,0.0,1.0,1.0
1988-01-31 23:59:59.999999999,ME1 BM2,0.06674000000000001,half_normal,ff3,0.039777704945402975,0.039777704945402975,0.026962295054597032,0.026962295054597032,0.0,0.0,1.0,1.0
1988-02-29 23:59:59.999999999,ME1 BM2,0.069826,half_normal,ff3,0.09490955401177381,0.09490955401177381,-0.025083554011773812,-0.025083554011773812,0.0,0.0,1.0,1.0
1988-03-31 23:59:59.999999999,ME1 BM2,0.049248999999999994,half_normal,ff3,0.06554006681468114,0.06554006681468114,-0.016291066814681142,-0.016291066814681142,0.0,0.0,1.0,1.0
1988-04-30 23:59:59.999999999,ME1 BM2,0.007614000000000001,half_normal,ff3,0.019164394674961057,0.019164394674961057,-0.011550394674961056,-0.011550394674961056,0.0,0.0,1.0,1.0
1988-05-31 23:59:59.999999999,ME1 BM2,-0.024574000000000002,half_normal,ff3,-0.040694242916920274,-0.040694242916920274,0.016120242916920272,0.016120242916920272,0.0,0.0,1.0,1.0
1988-06-30 23:59:59.999999999,ME1 BM2,0.062127,half_normal,ff3,0.0753472932409509,0.0753472932409509,-0.013220293240950892,-0.013220293240950892,0.0,0.0,1.0,1.0
1988-07-31 23:59:59.999999999,ME1 BM2,-0.011594,half_normal,ff3,-0.016386104725505356,-0.016386104725505356,0.004792104725505356,0.004792104725505356,0.0,0.0,1.0,1.0
1988-08-31 23:59:59.999999999,ME1 BM2,-0.031484,half_normal,ff3,-0.03393787914894854,-0.03393787914894854,0.00245387914894854,0.00245387914894854,0.0,0.0,1.0,1.0
1988-09-30 23:59:59.999999999,ME1 BM2,0.026251,half_normal,ff3,0.009441044861075675,0.009441044861075675,0.016809955138924325,0.016809955138924325,0.0,0.0,1.0,1.0
1988-10-31 23:59:59.999999999,ME1 BM2,-0.025332,half_normal,ff3,-0.03203723265786455,-0.03203723265786455,0.006705232657864553,0.006705232657864553,0.0,0.0,1.0,1.0
1988-11-30 23:59:59.999999999,ME1 BM2,-0.051206999999999996,half_normal,ff3,-0.050336644583061835,-0.050336644583061835,-0.0008703554169381608,-0.0008703554169381608,0.0,0.0,1.0,1.0
1988-12-31 23:59:59.999999999,ME1 BM2,0.038522,half_normal,ff3,0.03703534847845803,0.03703534847845803,0.0014866515215419679,0.0014866515215419679,0.0,0.0,1.0,1.0
1989-01-31 23:59:59.999999999,ME1 BM2,0.053083,half_normal,ff3,0.028788033161727525,0.028788033161727525,0.024294966838272473,0.024294966838272473,0.0,0.0,1.0,1.0
1989-02-28 23:59:59.999999999,ME1 BM2,-0.00558,half_normal,ff3,0.017177551580147225,0.017177551580147225,-0.022757551580147223,-0.022757551580147223,0.0,0.0,1.0,1.0
