portfolio,window_end,forward_start,forward_end,forward_months,posterior_alpha,performance_rank,quintile,forward_alpha_monthly,forward_alpha_annualized_bps
ME3 BM2,1988-06-30 23:59:59.999999999,1988-07-31 23:59:59.999999999,1989-06-30 23:59:59.999999999,12,0.00047877489402598894,5,5,-0.001422905138623342,-170.74861663480104
ME3 BM1,1988-06-30 23:59:59.999999999,1988-07-31 23:59:59.999999999,1989-06-30 23:59:59.999999999,12,0.00039592645405743066,6,4,-0.0017773116669517403,-213.27740003420882
ME2 BM5,1988-06-30 23:59:59.999999999,1988-07-31 23:59:59.999999999,1989-06-30 23:59:59.999999999,12,0.0003607543438931697,7,4,0.0027145691495810247,325.74829794972294
ME4 BM2,1988-06-30 23:59:59.999999999,1988-07-31 23:59:59.999999999,1989-06-30 23:59:59.999999999,12,0.00035270624922998186,8,4,-0.005040226984027736,-604.8272380833283
ME4 BM3,1988-06-30 23:59:59.999999999,1988-07-31 23:59:59.999999999,1989-06-30 23:59:59.999999999,12,0.0003276598798326406,9,4,-0.0016640428254481494,-199.68513905377793
BIG LoBM,1988-06-30 23:59:59.999999999,1988-07-31 23:59:59.999999999,1989-06-30 23:59:59.999999999,12,0.00031096153421054267,10,4,0.005847910423185543,701.7492507822651
SMALL HiBM,1988-06-30 23:59:59.999999999,1988-07-31 23:59:59.999999999,1989-06-30 23:59:59.999999999,12,0.0003004731025494817,11,3,-0.001906234031866597,-228.74808382399164
ME1 BM4,1988-06-30 23:59:59.999999999,1988-07-31 23:59:59.999999999,1989-06-30 23:59:59.999999999,12,0.0002728132271945269,12,3,0.0015569522496986104,186.83426996383326
ME2 BM3,1988-06-30 23:59:59.999999999,1988-07-31 23:59:59.999999999,1989-06-30 23:59:59.999999999,12,0.0002650455348616974,13,3,0.0036469295697724078,437.63154837268894
ME3 BM5,1988-06-30 23:59:59.999999999,1988-07-31 23:59:59.999999999,1989-06-30 23:59:59.999999999,12,0.0002634424598154583,14,3,0.0020746792029584463,248.96150435501357
ME5 BM3,1988-06-30 23:59:59.999999999,1988-07-31 23:59:59.999999999,1989-06-30 23:59:59.999999999,12,0.00012992713788050156,15,3,-0.0023262932492433925,-279.1551899092071
ME3 BM4,1988-06-30 23:59:59.999999999,1988-07-31 23:59:59.999999999,1989-06-30 23:59:59.999999999,12,0.00012855686058163627,16,2,0.001667347176034739,200.08166112416868
ME1 BM3,1988-06-30 23:59:59.999999999,1988-07-31 23:59:59.999999999,1989-06-30 23:59:59.999999999,12,9.469271834667817e-05,17,2,-0.0007868277382873677,-94.41932859448411
ME1 BM2,1988-06-30 23:59:59.999999999,1988-07-31 23:59:59.999999999,1989-06-30 23:59:59.999999999,12,-1.1776806927812387e-05,18,2,0.001439590217288553,172.75082607462636
ME4 BM5,1988-06-30 23:59:59.999999999,1988-07-31 23:59:59.999999999,1989-06-30 23:59:59.999999999,12,-4.6111864380683694e-05,19,2,0.010526327541375427,1263.1593049650514
ME3 BM3,1988-06-30 23:59:59.999999999,1988-07-31 23:59:59.999999999,1989-06-30 23:59:59.999999999,12,-9.41468098127599e-05,20,2,-0.0038282125876594676,-459.3855105191361
BIG HiBM,1988-06-30 23:59:59.999999999,1988-07-31 23:59:59.999999999,1989-06-30 23:59:59.999999999,12,-9.48224419954539e-05,21,1,-0.003131821782416435,-375.8186138899722
ME5 BM4,1988-06-30 23:59:59.999999999,1988-07-31 23:59:59.999999999,1989-06-30 23:59:59.999999999,12,-0.00020554065159960748,22,1,-0.0016960393828033004,-203.52472593639607
ME2 BM1,1988-06-30 23:59:59.999999999,1988-07-31 23:59:59.999999999,1989-06-30 23:59:59.999999999,12,-0.00028571021879766824,23,1,-0.003955710956666272,-474.6853147999526
SMALL LoBM,1988-06-30 23:59:59.999999999,1988-07-31 23:59:59.999999999,1989-06-30 23:59:59.999999999,12,-0.00036149290552498934,24,1,-0.011580639110022052,-1389.6766932026464
ME4 BM4,1988-06-30 23:59:59.999999999,1988-07-31 23:59:59.999999999,1989-06-30 23:59:59.999999999,12,-0.0004430333136822214,25,1,0.0001094712814372692,13.136553772472304
ME2 BM4,1989-06-30 23:59:59.999999999,1989-07-31 23:59:59.999999999,1990-06-30 23:59:59.999999999,12,0.0013234156289727737,1,5,0.0053223634910297855,638.6836189235743
ME4 BM1,1989-06-30 23:59:59.999999999,1989-07-31 23:59:59.999999999,1990-06-30 23:59:59.999999999,12,0.001196396797102876,2,5,0.0021415137821015704,256.98165385218846
ME2 BM2,1989-06-30 23:59:59.999999999,1989-07-31 23:59:59.999999999,1990-06-30 23:59:59.999999999,12,0.001188285256033681,3,5,0.0024731852211701735,296.7822265404208
ME5 BM2,1989-06-30 23:59:59.999999999,1989-07-31 23:59:59.999999999,1990-06-30 23:59:59.999999999,12,0.0010974759264625704,4,5,-0.002117813235215514,-254.13758822586166
ME3 BM2,1989-06-30 23:59:59.999999999,1989-07-31 23:59:59.999999999,1990-06-30 23:59:59.999999999,12,0.00109438032562801,5,5,0.0006573272449455441,78.8792693934653
ME3 BM1,1989-06-30 23:59:59.999999999,1989-07-31 23:59:59.999999999,1990-06-30 23:59:59.999999999,12,0.0007411230065983837,6,4,0.0002987709817142457,35.85251780570948
BIG LoBM,1989-06-30 23:59:59.999999999,1989-07-31 23:59:59.999999999,1990-06-30 23:59:59.999999999,12,0.0007403234059564805,7,4,0.0038396344741489495,460.75613689787394
ME2 BM3,1989-06-30 23:59:59.999999999,1989-07-31 23:59:59.999999999,1990-06-30 23:59:59.999999999,12,0.0006741682864417797,8,4,0.004985433667434495,598.2520400921394
ME1 BM4,1989-06-30 23:59:59.999999999,1989-07-31 23:59:59.999999999,1990-06-30 23:59:59.999999999,12,0.0006716703664254969,9,4,0.0046002226459784515,552.0267175174141
ME2 BM5,1989-06-30 23:59:59.999999999,1989-07-31 23:59:59.999999999,1990-06-30 23:59:59.999999999,12,0.0005028204243834652,10,4,-0.005577521568991523,-669.3025882789829
SMALL HiBM,1989-06-30 23:59:59.999999999,1989-07-31 23:59:59.999999999,1990-06-30 23:59:59.999999999,12,0.00045949585392463226,11,3,-0.0038026559498990143,-456.3187139878817
ME3 BM5,1989-06-30 23:59:59.999999999,1989-07-31 23:59:59.999999999,1990-06-30 23:59:59.999999999,12,0.0004299592244739472,12,3,0.00039085964577650277,46.90315749318034
ME4 BM5,1989-06-30 23:59:59.999999999,1989-07-31 23:59:59.999999999,1990-06-30 23:59:59.999999999,12,0.0003792932887905456,13,3,0.0023634535737060633,283.61442884472757
ME4 BM3,1989-06-30 23:59:59.999999999,1989-07-31 23:59:59.999999999,1990-06-30 23:59:59.999999999,12,0.0003591771145175042,14,3,-0.00682600953160565,-819.121143792678
ME4 BM2,1989-06-30 23:59:59.999999999,1989-07-31 23:59:59.999999999,1990-06-30 23:59:59.999999999,12,0.00026987365299888626,15,3,-0.001438346026560296,-172.60152318723553
ME3 BM4,1989-06-30 23:59:59.999999999,1989-07-31 23:59:59.999999999,1990-06-30 23:59:59.999999999,12,0.00022662579930490698,16,2,-0.0017876423236239559,-214.51707883487472
ME1 BM3,1989-06-30 23:59:59.999999999,1989-07-31 23:59:59.999999999,1990-06-30 23:59:59.999999999,12,0.000206920815144851,17,2,0.0018618621099222236,223.42345319066683
ME1 BM2,1989-06-30 23:59:59.999999999,1989-07-31 23:59:59.999999999,1990-06-30 23:59:59.999999999,12,0.0001269226556343576,18,2,-0.001367132746052822,-164.05592952633864
BIG HiBM,1989-06-30 23:59:59.999999999,1989-07-31 23:59:59.999999999,1990-06-30 23:59:59.999999999,12,5.785047997551627e-05,19,2,0.005320847606511571,638.5017127813886
ME5 BM3,1989-06-30 23:59:59.999999999,1989-07-31 23:59:59.999999999,1990-06-30 23:59:59.999999999,12,-0.00022738036302672382,20,2,-0.004918791878839285,-590.2550254607141
ME5 BM4,1989-06-30 23:59:59.999999999,1989-07-31 23:59:59.999999999,1990-06-30 23:59:59.999999999,12,-0.0004747131092488296,21,1,-0.0007906510231732979,-94.87812278079575
ME3 BM3,1989-06-30 23:59:59.999999999,1989-07-31 23:59:59.999999999,1990-06-30 23:59:59.999999999,12,-0.0005211653202451629,22,1,-0.0018190672507804294,-218.28807009365153
ME4 BM4,1989-06-30 23:59:59.999999999,1989-07-31 23:59:59.999999999,1990-06-30 23:59:59.999999999,12,-0.0007379873868705796,23,1,-0.0008331138288649162,-99.97365946378994
SMALL LoBM,1989-06-30 23:59:59.999999999,1989-07-31 23:59:59.999999999,1990-06-30 23:59:59.999999999,12,-0.001039998805651172,24,1,-0.001712612784819216,-205.51353417830592
ME2 BM1,1989-06-30 23:59:59.999999999,1989-07-31 23:59:59.999999999,1990-06-30 23:59:59.999999999,12,-0.0011579215163943475,25,1,-0.0014383522852170702,-172.60227422604842
ME2 BM4,1990-06-30 23:59:59.999999999,1990-07-31 23:59:59.999999999,1991-06-30 23:59:59.999999999,12,0.003070355808691834,1,5,0.003950986052703384,474.11832632440615
BIG LoBM,1990-06-30 23:59:59.999999999,1990-07-31 23:59:59.999999999,1991-06-30 23:59:59.999999999,12,0.0024103375047196743,2,5,0.00287233846278645,344.680615534374
ME2 BM3,1990-06-30 23:59:59.999999999,1990-07-31 23:59:59.999999999,1991-06-30 23:59:59.999999999,12,0.002144947063107108,3,5,0.0020401048999183677,244.81258799020412
ME4 BM1,1990-06-30 23:59:59.999999999,1990-07-31 23:59:59.999999999,1991-06-30 23:59:59.999999999,12,0.0015983792342767454,4,5,0.006185421810491545,742.2506172589855
ME3 BM2,1990-06-30 23:59:59.999999999,1990-07-31 23:59:59.999999999,1991-06-30 23:59:59.999999999,12,0.0014780932661450897,5,5,0.0033214555312597403,398.5746637511688
ME2 BM2,1990-06-30 23:59:59.999999999,1990-07-31 23:59:59.999999999,1991-06-30 23:59:59.999999999,12,0.0012555611765254736,6,4,-0.003931830061127063,-471.8196073352476
ME1 BM4,1990-06-30 23:59:59.999999999,1990-07-31 23:59:59.999999999,1991-06-30 23:59:59.999999999,12,0.0011733788765029905,7,4,0.001759638103407076,211.15657240884912
ME5 BM2,1990-06-30 23:59:59.999999999,1990-07-31 23:59:59.999999999,1991-06-30 23:59:59.999999999,12,0.0009906516714413985,8,4,-0.0025532832910400136,-306.39399492480163
ME1 BM3,1990-06-30 23:59:59.999999999,1990-07-31 23:59:59.999999999,1991-06-30 23:59:59.999999999,12,0.0009112938665841843,9,4,0.0022973576097518487,275.68291317022187
ME3 BM5,1990-06-30 23:59:59.999999999,1990-07-31 23:59:59.999999999,1991-06-30 23:59:59.999999999,12,0.0008790476191155618,10,4,-0.005153335635296024,-618.4002762355229
BIG HiBM,1990-06-30 23:59:59.999999999,1990-07-31 23:59:59.999999999,1991-06-30 23:59:59.999999999,12,0.0006419725000375632,11,3,-0.0038420019781432307,-461.0402373771877
ME4 BM5,1990-06-30 23:59:59.999999999,1990-07-31 23:59:59.999999999,1991-06-30 23:59:59.999999999,12,0.0005350328083775236,12,3,-0.003250410225463379,-390.04922705560546
ME3 BM1,1990-06-30 23:59:59.999999999,1990-07-31 23:59:59.999999999,1991-06-30 23:59:59.999999999,12,0.00047111653570869685,13,3,-0.0010847081152509346,-130.16497383011216
SMALL HiBM,1990-06-30 23:59:59.999999999,1990-07-31 23:59:59.999999999,1991-06-30 23:59:59.999999999,12,0.0004058202270521241,14,3,-0.00288633540117825,-346.36024814139
ME2 BM5,1990-06-30 23:59:59.999999999,1990-07-31 23:59:59.999999999,1991-06-30 23:59:59.999999999,12,0.00017172904981212512,15,3,0.0006713883710238105,80.56660452285726
ME4 BM2,1990-06-30 23:59:59.999999999,1990-07-31 23:59:59.999999999,1991-06-30 23:59:59.999999999,12,3.614445944937402e-05,16,2,-0.0008785840792947718,-105.43008951537261
ME3 BM4,1990-06-30 23:59:59.999999999,1990-07-31 23:59:59.999999999,1991-06-30 23:59:59.999999999,12,-7.025860989579801e-05,17,2,0.006420882031150804,770.5058437380966
ME1 BM2,1990-06-30 23:59:59.999999999,1990-07-31 23:59:59.999999999,1991-06-30 23:59:59.999999999,12,-0.00011516714043968164,18,2,-0.005702373835392333,-684.28486024708
ME4 BM3,1990-06-30 23:59:59.999999999,1990-07-31 23:59:59.999999999,1991-06-30 23:59:59.999999999,12,-0.0006462877928649698,19,2,0.00031292508661657885,37.551010393989465
ME3 BM3,1990-06-30 23:59:59.999999999,1990-07-31 23:59:59.999999999,1991-06-30 23:59:59.999999999,12,-0.0006469868541247255,20,2,0.002392089155671877,287.05069868062526
ME4 BM4,1990-06-30 23:59:59.999999999,1990-07-31 23:59:59.999999999,1991-06-30 23:59:59.999999999,12,-0.0012169957571253383,21,1,0.005324115783990248,638.8938940788297
ME5 BM3,1990-06-30 23:59:59.999999999,1990-07-31 23:59:59.999999999,1991-06-30 23:59:59.999999999,12,-0.0012618984641133194,22,1,-0.002517450627809701,-302.0940753371641
ME5 BM4,1990-06-30 23:59:59.999999999,1990-07-31 23:59:59.999999999,1991-06-30 23:59:59.999999999,12,-0.0018269952662033912,23,1,-0.0007265398538680775,-87.1847824641693
ME2 BM1,1990-06-30 23:59:59.999999999,1990-07-31 23:59:59.999999999,1991-06-30 23:59:59.999999999,12,-0.00201559084793496,24,1,-0.0003513545221118586,-42.16254265342303
SMALL LoBM,1990-06-30 23:59:59.999999999,1990-07-31 23:59:59.999999999,1991-06-30 23:59:59.999999999,12,-0.003542626547454467,25,1,-0.0101348211487291,-1216.1785378474922
ME2 BM4,1991-06-30 23:59:59.999999999,1991-07-31 23:59:59.999999999,1992-06-30 23:59:59.999999999,12,0.0036353583512698847,1,5,-0.0012857389493043827,-154.28867391652594
BIG LoBM,1991-06-30 23:59:59.999999999,1991-07-31 23:59:59.999999999,1992-06-30 23:59:59.999999999,12,0.003039388080804353,2,5,0.008285179209232869,994.2215051079443
ME2 BM3,1991-06-30 23:59:59.999999999,1991-07-31 23:59:59.999999999,1992-06-30 23:59:59.999999999,12,0.0025417118511093617,3,5,0.0008244668970931386,98.93602765117663
ME4 BM1,1991-06-30 23:59:59.999999999,1991-07-31 23:59:59.999999999,1992-06-30 23:59:59.999999999,12,0.002265389738465417,4,5,0.003596549135445782,431.5858962534938
ME3 BM2,1991-06-30 23:59:59.999999999,1991-07-31 23:59:59.999999999,1992-06-30 23:59:59.999999999,12,0.0019813697990036664,5,5,0.00021994651833387042,26.39358220006445
ME1 BM4,1991-06-30 23:59:59.999999999,1991-07-31 23:59:59.999999999,1992-06-30 23:59:59.999999999,12,0.0016936591166107752,6,4,0.0012713229875118144,152.5587585014177
ME2 BM2,1991-06-30 23:59:59.999999999,1991-07-31 23:59:59.999999999,1992-06-30 23:59:59.999999999,12,0.0011620653341666072,7,4,-0.006729443540124163,-807.5332248148997
ME1 BM3,1991-06-30 23:59:59.999999999,1991-07-31 23:59:59.999999999,1992-06-30 23:59:59.999999999,12,0.000891043034785913,8,4,-0.005843008947052219,-701.1610736462663
ME3 BM4,1991-06-30 23:59:59.999999999,1991-07-31 23:59:59.999999999,1992-06-30 23:59:59.999999999,12,0.0008409766806915768,9,4,0.0035089589693244345,421.07507631893213
