portfolio,factor_model,sample_start,sample_end,n_obs,alpha,alpha_hac_se,alpha_hac_t_stat,alpha_p_value,hac_lags,r_squared,residual_volatility,coef_alpha,hac_se_alpha,hac_t_alpha,p_value_alpha,coef_mkt_rf,hac_se_mkt_rf,hac_t_mkt_rf,p_value_mkt_rf,coef_smb,hac_se_smb,hac_t_smb,p_value_smb,coef_hml,hac_se_hml,hac_t_hml,p_value_hml,prior_mean_alpha,prior_tau,shrinkage_weight,posterior_alpha,posterior_alpha_sd,posterior_alpha_ci_low,posterior_alpha_ci_high,posterior_probability_alpha_positive,posterior_alpha_annualized_bps,posterior_shortfall_annualized_bps,alpha_fdr_q_value,performance_rank,window_start,window_end,window_length,rolling_step_months,rank,quintile,sensitivity_window
ME4 BM1,ff3,1971-07-31 23:59:59.999999999,1981-06-30 23:59:59.999999999,120,-0.00019954634709655347,0.0012260907732130945,-0.16275006015551538,0.8707152301031568,12,0.9497103806420022,0.01466991799165776,-0.00019954634709655347,0.0012260907732130945,-0.16275006015551538,0.8707152301031568,1.1195789355504353,0.03417885738078633,32.75647641105192,2.4554291564025532e-235,0.352806773884188,0.057884248543648896,6.095039371862041,1.0941051963421604e-09,-0.370458681536027,0.04798708686934543,-7.719966051381195,1.1636069345647595e-14,7.381900024852769e-05,4.881783487513789e-08,1.5853011658708793e-09,7.381899981516129e-05,0.00023864592648640057,-0.0003939270160981838,0.0005415650157285063,0.6214626009345947,8.858279977819354,0.0,0.9568118550620255,16,1971-07-31 23:59:59.999999999,1981-06-30 23:59:59.999999999,120,120,16,2,120
ME2 BM2,ff3,1971-07-31 23:59:59.999999999,1981-06-30 23:59:59.999999999,120,-0.000287805859763807,0.0012803461548037789,-0.22478753787323638,0.822144561333706,12,0.9696784916723717,0.011993338320550282,-0.000287805859763807,0.0012803461548037789,-0.22478753787323638,0.822144561333706,1.0146745212766584,0.027550501348305403,36.82962093679176,6.199407817355684e-297,0.9349166532579117,0.059295306711709635,15.76712736816461,5.237849893436992e-56,0.11718175959588524,0.047570244393936485,2.463341550770375,0.013764872083143163,7.381900024852769e-05,4.881783487513789e-08,1.4537918319374314e-09,7.381899972280041e-05,0.0002386459265177847,-0.0003939270162520576,0.0005415650156976584,0.6214626007719379,8.858279966736049,0.0,0.9568118550620255,17,1971-07-31 23:59:59.999999999,1981-06-30 23:59:59.999999999,120,120,17,2,120
ME3 BM5,ff3,1971-07-31 23:59:59.999999999,1981-06-30 23:59:59.999999999,120,-0.0007707658280500927,0.0018635937119419615,-0.41359112939210047,0.6791735707704512,12,0.9346424905637315,0.01714608776219953,-0.0007707658280500927,0.0018635937119419615,-0.41359112939210047,0.6791735707704512,1.044066067018544,0.03012082018547008,34.662604158507904,2.8850221953280425e-263,0.7470209078923582,0.053228646719441275,14.034189368551345,9.629116145432493e-45,0.7458077059591253,0.0441428175195551,16.895335365232075,4.869374208186161e-64,7.381900024852769e-05,4.881783487513789e-08,6.862060694386132e-10,7.381899966896844e-05,0.00023864592670096594,-0.0003939270166649248,0.0005415650160028617,0.6214626005958542,8.858279960276214,0.0,0.9568118550620255,18,1971-07-31 23:59:59.999999999,1981-06-30 23:59:59.999999999,120,120,18,2,120
BIG LoBM,ff3,1971-07-31 23:59:59.999999999,1981-06-30 23:59:59.999999999,120,-0.0005930421563272274,0.001378454641186708,-0.43022246696248123,0.6670338204125492,12,0.9231851901299006,0.014244741001196465,-0.0005930421563272274,0.001378454641186708,-0.43022246696248123,0.6670338204125492,0.9727776828673858,0.060059459466100674,16.19691038705485,5.302505238813634e-59,-0.22208423264981061,0.041773948036963764,-5.316333338981964,1.0587910885696563e-07,-0.3834734475569369,0.07071047409472048,-5.423149151047321,5.855809099129587e-08,7.381900024852769e-05,4.881783487513789e-08,1.2542152228033704e-09,7.381899941214028e-05,0.00023864592656541289,-0.00039392701665606896,0.0005415650154803496,0.6214626002533925,8.858279929456833,0.0,0.9568118550620255,19,1971-07-31 23:59:59.999999999,1981-06-30 23:59:59.999999999,120,120,19,2,120
ME4 BM2,ff3,1971-07-31 23:59:59.999999999,1981-06-30 23:59:59.999999999,120,-0.0015787019151296676,0.002028946002108627,-0.7780896650226112,0.4365161550319171,12,0.9237613563627248,0.01616281230312412,-0.0015787019151296676,0.002028946002108627,-0.7780896650226112,0.4365161550319171,1.0584070903708647,0.04759551471334199,22.237538489612586,1.4890388916745644e-109,0.3216614033638322,0.07540342838996486,4.265872391110546,1.99122575709391e-05,0.10136331348405934,0.0912232361707454,1.111156737460338,0.26650088941001115,7.381900024852769e-05,4.881783487513789e-08,5.789166628104056e-10,7.38189992918558e-05,0.0002386459267265701,-0.0003939270170922216,0.0005415650156759332,0.6214625999822666,8.858279915022695,0.0,0.9568118550620255,20,1971-07-31 23:59:59.999999999,1981-06-30 23:59:59.999999999,120,120,20,2,120
ME3 BM1,ff3,1971-07-31 23:59:59.999999999,1981-06-30 23:59:59.999999999,120,-0.0003107268686600359,0.0009374958476371422,-0.3314434612624575,0.7403095409418348,12,0.956948268037251,0.014903697424670403,-0.0003107268686600359,0.0009374958476371422,-0.3314434612624575,0.7403095409418348,1.1027529328656662,0.03459049560528973,31.880229339559637,5.018873270563581e-223,0.740135870959314,0.06488920886379587,11.40614724572892,3.8960666938587995e-30,-0.3520234122113458,0.0623278061895427,-5.647935227189305,1.62386333063948e-08,7.381900024852769e-05,4.881783487513789e-08,2.7115543969372843e-09,7.381899920581064e-05,0.00023864592621762482,-0.000393927016180734,0.0005415650145923552,0.6214626000960242,8.858279904697277,0.0,0.9568118550620255,21,1971-07-31 23:59:59.999999999,1981-06-30 23:59:59.999999999,120,120,21,1,120
ME2 BM3,ff3,1971-07-31 23:59:59.999999999,1981-06-30 23:59:59.999999999,120,-0.0008573106067389204,0.0011949206964018977,-0.7174623465142276,0.4730888617724016,12,0.9611735717972685,0.012489290795568488,-0.0008573106067389204,0.0011949206964018977,-0.7174623465142276,0.4730888617724016,0.9492193248946366,0.043598976664205286,21.771596434600372,4.313427668578737e-105,0.8368962739012157,0.037815815144829595,22.130853736618214,1.595282707512827e-108,0.32324878613081626,0.059795970215221414,5.405862384494455,6.449730423060908e-08,7.381900024852769e-05,4.881783487513789e-08,1.6690865627308574e-09,7.381899869439178e-05,0.0002386459264664055,-0.00039392701717976295,0.0005415650145685465,0.6214625991583939,8.858279843327013,0.0,0.9568118550620255,22,1971-07-31 23:59:59.999999999,1981-06-30 23:59:59.999999999,120,120,22,1,120
BIG HiBM,ff3,1971-07-31 23:59:59.999999999,1981-06-30 23:59:59.999999999,120,-0.002920000673008742,0.0020359902794571893,-1.4341918536994374,0.15151752112691216,12,0.7743386913569299,0.024697824734121476,-0.002920000673008742,0.0020359902794571893,-1.4341918536994374,0.15151752112691216,0.947095661319347,0.0843164008915112,11.23263862434027,2.819312203645031e-29,0.0010077935300177076,0.1061728177598261,0.009492010773392498,0.9924265848783713,0.8407539265530863,0.08258082371900743,10.180982565805673,2.4111433192012035e-24,7.381900024852769e-05,4.881783487513789e-08,5.749176311873466e-10,7.381899852732796e-05,0.00023864592672752448,-0.00039392701785862,0.000541565014913276,0.6214625987634453,8.858279823279357,0.0,0.9568118550620255,23,1971-07-31 23:59:59.999999999,1981-06-30 23:59:59.999999999,120,120,23,1,120
ME3 BM2,ff3,1971-07-31 23:59:59.999999999,1981-06-30 23:59:59.999999999,120,-0.0009133588432694892,0.001077286132638101,-0.8478331017153445,0.3965309254026885,12,0.9575825017746494,0.012729888341913787,-0.0009133588432694892,0.001077286132638101,-0.8478331017153445,0.3965309254026885,0.9902196432977934,0.027904717892768733,35.48574284473954,8.156361099241436e-276,0.6809247206096475,0.047828537172108464,14.236787509502452,5.416013518785439e-46,0.1542480281899949,0.06694221473008921,2.304196668902014,0.021211606118719552,7.381900024852769e-05,4.881783487513789e-08,2.053500856782005e-09,7.381899822135714e-05,0.00023864592637466662,-0.00039392701747298944,0.0005415650139157037,0.6214625984497879,8.858279786562857,0.0,0.9568118550620255,24,1971-07-31 23:59:59.999999999,1981-06-30 23:59:59.999999999,120,120,24,1,120
ME1 BM3,ff3,1971-07-31 23:59:59.999999999,1981-06-30 23:59:59.999999999,120,-0.0014944900314350297,0.0012013038804948204,-1.2440566085738816,0.21347872935346612,12,0.9807569522420396,0.009666629164093539,-0.0014944900314350297,0.0012013038804948204,-1.2440566085738816,0.21347872935346612,0.9423272354408354,0.021913334773405114,43.00245695988184,0.0,1.1124147355262848,0.030613382696059614,36.337530764591676,4.1355588391192885e-289,0.3535212460918109,0.044720179804837924,7.905183915507563,2.675383028060553e-15,7.381900024852769e-05,4.881783487513789e-08,1.6513961490747812e-09,7.381899765862819e-05,0.00023864592647062724,-0.0003939270182238012,0.0005415650135410575,0.6214625975057209,8.858279719035382,0.0,0.9568118550620255,25,1971-07-31 23:59:59.999999999,1981-06-30 23:59:59.999999999,120,120,25,1,120
ME2 BM4,ff3,1981-07-31 23:59:59.999999999,1991-06-30 23:59:59.999999999,120,0.003960317557396391,0.0006925891126674831,5.718134294868373,1.077000115564537e-08,12,0.9550006834452636,0.010077680636602184,0.003960317557396391,0.0006925891126674831,5.718134294868373,1.077000115564537e-08,0.9011140565800896,0.021195653044673055,42.514097333111415,0.0,0.7025853289250386,0.0416187751990774,16.881451353729734,6.161131924997907e-64,0.2949613502069764,0.04830847366425514,6.105789064191175,1.0229403358382883e-09,0.00015795282462949988,0.00226562958805151,0.9145376025276668,0.0036353583512698847,0.0006636999255594771,0.0023345064971733095,0.00493621020536646,0.9999999784205,436.24300215238617,0.0,1.3462501444556712e-07,1,1981-07-31 23:59:59.999999999,1991-06-30 23:59:59.999999999,120,120,1,5,120
BIG LoBM,ff3,1981-07-31 23:59:59.999999999,1991-06-30 23:59:59.999999999,120,0.003483414349725125,0.0008893829651100232,3.916664121506084,8.978270044096258e-05,12,0.9620655444925817,0.010326866208198686,0.003483414349725125,0.0008893829651100232,3.916664121506084,8.978270044096258e-05,0.9161482874115271,0.024944010093515556,36.7281878084907,2.592536575451671e-295,-0.25968991908562117,0.053175805137593006,-4.883610476863876,1.0416074586037217e-06,-0.5314581024227393,0.041576375596810426,-12.782694373761396,2.048479851438993e-37,0.00015795282462949988,0.00226562958805151,0.8664767986127868,0.003039388080804353,0.0008305475111766297,0.0014115149588981586,0.004667261202710547,0.9998736457600171,364.72656969652235,0.0,0.0007481891703413549,2,1981-07-31 23:59:59.999999999,1991-06-30 23:59:59.999999999,120,120,2,5,120
ME2 BM3,ff3,1981-07-31 23:59:59.999999999,1991-06-30 23:59:59.999999999,120,0.0028290238653379276,0.0007865650149619693,3.5966815349328902,0.00032230267825674754,12,0.9696498671640409,0.009359764089685401,0.0028290238653379276,0.0007865650149619693,3.5966815349328902,0.00032230267825674754,0.9904041005820778,0.020040938621778928,49.41904764409507,0.0,0.7864712902605996,0.04167617479743065,18.871004694727542,1.9750755706349458e-79,0.1907879918580308,0.03628025182301809,5.258728434100474,1.4505491588770753e-07,0.00015795282462949988,0.00226562958805151,0.8924356522721447,0.0025417118511093617,0.000744988129688541,0.0010815351169198215,0.004001888585298902,0.9996772613644833,305.0054221331234,0.0,0.0016115133912837376,3,1981-07-31 23:59:59.999999999,1991-06-30 23:59:59.999999999,120,120,3,5,120
ME4 BM1,ff3,1981-07-31 23:59:59.999999999,1991-06-30 23:59:59.999999999,120,0.002699459019610704,0.0010282320633806493,2.6253402473517014,0.00865624185363231,12,0.9652278316639071,0.01129526973981625,0.002699459019610704,0.0010282320633806493,2.6253402473517014,0.00865624185363231,0.9949615163415835,0.026574898401510515,37.43989916006716,8.770190712824665e-307,0.17926078822147046,0.03639040836766945,4.926044973453285,8.391069230265102e-07,-0.5895865367546594,0.06740147379036451,-8.747383456160343,2.1835669751702637e-18,0.00015795282462949988,0.00226562958805151,0.8292078602828282,0.002265389738465417,0.00094017444070081,0.0004226478346918293,0.004108131642239004,0.9920137197639767,271.84676861585,0.0,0.028280510056593103,4,1981-07-31 23:59:59.999999999,1991-06-30 23:59:59.999999999,120,120,4,5,120
ME3 BM2,ff3,1981-07-31 23:59:59.999999999,1991-06-30 23:59:59.999999999,120,0.0022438990625987983,0.0008596759380850827,2.610168510237771,0.009049763218109793,12,0.956993474518011,0.011888665148194713,0.0022438990625987983,0.0008596759380850827,2.610168510237771,0.009049763218109793,1.0188066820780106,0.022257696225101195,45.77323150493211,0.0,0.6167168652431863,0.03621457860350105,17.029519299268195,4.9610065434943355e-65,-0.0740513820573848,0.07312182159237542,-1.0127124905365639,0.3111975099846528,0.00015795282462949988,0.00226562958805151,0.874143801591594,0.0019813697990036664,0.0008062011843682301,0.00040121547764193546,0.0035615241203653973,0.9930077586663044,237.76437588043996,0.0,0.028280510056593103,5,1981-07-31 23:59:59.999999999,1991-06-30 23:59:59.999999999,120,120,5,5,120
ME1 BM4,ff3,1981-07-31 23:59:59.999999999,1991-06-30 23:59:59.999999999,120,0.0019475603435122866,0.0009212282038853265,2.1140910963194055,0.034507487510566884,12,0.9661960056601137,0.009367353246700627,0.0019475603435122866,0.0009212282038853265,2.1140910963194055,0.034507487510566884,0.8611755184875021,0.028105939680940255,30.64033895552331,3.5543507219023327e-206,1.012377065131116,0.05148455921369892,19.663702682759777,4.413115412236208e-86,0.19153400222648836,0.03844821645049984,4.981609549381279,6.30575695578274e-07,0.00015795282462949988,0.00226562958805151,0.8581246311146388,0.0016936591166107752,0.0008563015200139058,1.5308137383519826e-05,0.0033720100958380306,0.9760287102073856,203.23909399329304,0.0,0.0862687187764172,6,1981-07-31 23:59:59.999999999,1991-06-30 23:59:59.999999999,120,120,6,4,120
ME2 BM2,ff3,1981-07-31 23:59:59.999999999,1991-06-30 23:59:59.999999999,120,0.0014629833834081695,0.0012402859892405521,1.1795532611829138,0.23817794149425375,12,0.9624460758237277,0.01189729284735545,0.0014629833834081695,0.0012402859892405521,1.1795532611829138,0.23817794149425375,1.0245276586357155,0.025520067452405044,40.14596201779093,0.0,0.9136750676716685,0.09099898198978562,10.040497681328192,1.0116245477561931e-23,-0.09529145787868468,0.046594797933448735,-2.045109370681021,0.04084407665393456,0.00015795282462949988,0.00226562958805151,0.7694168560135631,0.0011620653341666072,0.0010939813707039113,-0.000982138152413059,0.0033062688207462733,0.8559354996142624,139.44784009999287,0.0,0.4962040447796953,7,1981-07-31 23:59:59.999999999,1991-06-30 23:59:59.999999999,120,120,7,4,120
ME1 BM3,ff3,1981-07-31 23:59:59.999999999,1991-06-30 23:59:59.999999999,120,0.0010936906905868956,0.0011911898657092257,0.9181497610674518,0.35854046624242975,12,0.9647107055843666,0.010430797768682443,0.0010936906905868956,0.0011911898657092257,0.9181497610674518,0.35854046624242975,0.9299135256897592,0.02654842104525611,35.02707464615579,8.711855458882265e-269,1.0700227447331427,0.05791725471724321,18.475025274541785,3.2807361776247444e-76,0.14763486012458485,0.04441012959360018,3.324351031523675,0.000886245666217255,0.00015795282462949988,0.00226562958805151,0.783435443649975,0.000891043034785913,0.001059849615423393,-0.0011862622114439374,0.0029683482810157636,0.7997492496985277,106.92516417430956,0.0,0.5975674437373829,8,1981-07-31 23:59:59.999999999,1991-06-30 23:59:59.999999999,120,120,8,4,120
ME3 BM4,ff3,1981-07-31 23:59:59.999999999,1991-06-30 23:59:59.999999999,120,0.0009819977040073956,0.0010294681203651087,0.9538884056546818,0.34014013298069323,12,0.9382621023941743,0.011763510704144553,0.0009819977040073956,0.0010294681203651087,0.9538884056546818,0.34014013298069323,0.9728220956483584,0.024648120517141332,39.468408756433064,0.0,0.46519434116283154,0.04357014571998464,10.67690579123901,1.305507273618486e-26,0.41434332060965473,0.04578328824481908,9.050099643215177,1.4283793647291946e-19,0.00015795282462949988,0.00226562958805151,0.8288673022004805,0.0008409766806915768,0.0009411190076460708,-0.0010036165742947217,0.0026855699356778755,0.8142299610622323,100.91720168298922,0.0,0.5975674437373829,9,1981-07-31 23:59:59.999999999,1991-06-30 23:59:59.999999999,120,120,9,4,120
ME5 BM2,ff3,1981-07-31 23:59:59.999999999,1991-06-30 23:59:59.999999999,120,0.0009622603173897658,0.001115210652858114,0.8628507223488585,0.38821954712707263,12,0.9529472559258723,0.011648914087818735,0.0009622603173897658,0.001115210652858114,0.8628507223488585,0.38821954712707263,1.0360746057427874,0.02512264488762518,41.24066595604084,0.0,-0.2776778407730288,0.05054192025109603,-5.494010504418997,3.929071042311916e-08,-0.20686666166893372,0.039453813091803146,-5.2432615622623295,1.5776264320867235e-07,0.00015795282462949988,0.00226562958805151,0.8049648387472386,0.0008053920758424631,0.0010052711684005755,-0.0011649394142226647,0.002775723565907591,0.78848308645194,96.64704910109556,0.0,0.6065930423860509,10,1981-07-31 23:59:59.999999999,1991-06-30 23:59:59.999999999,120,120,10,4,120
ME3 BM5,ff3,1981-07-31 23:59:59.999999999,1991-06-30 23:59:59.999999999,120,0.000855353661014462,0.0009261638386729616,0.9235446530065795,0.355723441583945,12,0.9309048871092149,0.012908203797428382,0.000855353661014462,0.0009261638386729616,0.9235446530065795,0.355723441583945,1.0394444464852486,0.021849152641086483,47.57367315612111,0.0,0.5111716740675255,0.05129276956223806,9.96576473507198,2.152111786993687e-23,0.6208723596750009,0.048449455035647446,12.814847127138671,1.3540496761245224e-37,0.00015795282462949988,0.00226562958805151,0.8568185699738258,0.0007554988119594132,0.0008602608877807244,-0.0009306125280908067,0.002441610152009633,0.8100879859309984,90.65985743512958,0.0,0.5975674437373829,11,1981-07-31 23:59:59.999999999,1991-06-30 23:59:59.999999999,120,120,11,3,120
ME4 BM5,ff3,1981-07-31 23:59:59.999999999,1991-06-30 23:59:59.999999999,120,0.000734029478885427,0.0014597164747480965,0.5028575696606414,0.6150644145410982,12,0.9070296529212261,0.015123652049670077,0.000734029478885427,0.0014597164747480965,0.5028575696606414,0.6150644145410982,1.080659751769653,0.044677532669452215,24.18799085806595,2.976286901493915e-129,0.21208968127579433,0.08324642991272597,2.547733055917776,0.010842540307272348,0.5951638280564124,0.06434491034011128,9.249586718056232,2.2536234498078996e-20,0.00015795282462949988,0.00226562958805151,0.7066607516636945,0.0005650435861418995,0.0012357533682306454,-0.0018570330155901656,0.002987120187873965,0.6762529684944236,67.80523033702794,0.0,0.732219541120355,12,1981-07-31 23:59:59.999999999,1991-06-30 23:59:59.999999999,120,120,12,3,120
ME3 BM1,ff3,1981-07-31 23:59:59.999999999,1991-06-30 23:59:59.999999999,120,0.00044192694287049553,0.0008026474800221042,0.5505865948253214,0.5819171003139325,12,0.9725134918758884,0.010952778982015215,0.00044192694287049553,0.0008026474800221042,0.5505865948253214,0.5819171003139325,1.0417343914803874,0.026535398482047175,39.258290851941965,0.0,0.5930251060352155,0.052782938062352264,11.235166661898916,2.7397635588006206e-29,-0.5638185358002824,0.05509952940987715,-10.232728697301946,1.4147586557426964e-24,0.00015795282462949988,0.00226562958805151,0.8884875804436692,0.00041026030185406656,0.0007586090624302425,-0.001076613460509209,0.001897134064217342,0.7056793326137545,49.23123622248799,0.0,0.7273963753924156,13,1981-07-31 23:59:59.999999999,1991-06-30 23:59:59.999999999,120,120,13,3,120
SMALL HiBM,ff3,1981-07-31 23:59:59.999999999,1991-06-30 23:59:59.999999999,120,0.0001713643390323835,0.0013275448345502784,0.12908365470792946,0.8972914554490344,12,0.9502993290664858,0.011647955716886363,0.0001713643390323835,0.0013275448345502784,0.12908365470792946,0.8972914554490344,0.9257952461793905,0.02495317551362673,37.10129981948875,2.6770630697334855e-301,1.1189842266383931,0.04841048251532835,23.114502655165357,3.309542237200585e-118,0.48677593469363156,0.04802245884724163,10.136422548500796,3.8079014532721344e-24,0.00015795282462949988,0.00226562958805151,0.7444148542790058,0.00016793655516938327,0.0011524533969004707,-0.0020908721027555395,0.0024267452130943058,0.5579291422346129,20.15238662032599,0.0,0.9016955226890514,14,1981-07-31 23:59:59.999999999,1991-06-30 23:59:59.999999999,120,120,14,3,120
ME2 BM5,ff3,1981-07-31 23:59:59.999999999,1991-06-30 23:59:59.999999999,120,-0.00013593454758636814,0.001100508455964248,-0.12351976656759485,0.9016955226890513,12,0.9653543381658132,0.010020785834291269,-0.00013593454758636814,0.001100508455964248,-0.12351976656759485,0.9016955226890513,1.0619669807512564,0.02155770734089624,49.26159187329918,0.0,0.9451941514306724,0.04794326556430983,19.714847128275274,1.6080133712675917e-86,0.6484225871935194,0.03784825730052611,17.132164951343903,8.5416197309024e-66,0.00015795282462949988,0.00226562958805151,0.8090981416835268,-7.983090209461388e-05,0.0009944635241078432,-0.0020289794093459866,0.0018693176051567586,0.46800913353615187,-9.579708251353665,9.579708251353665,0.9016955226890514,15,1981-07-31 23:59:59.999999999,1991-06-30 23:59:59.999999999,120,120,15,3,120
